"","id","Longitude","Latitude","Area","OceanRegionCode","IsHome","SWF_BYT","SWF_YFT","SWF_SWF","SWF_OTHER","TUNA_BYT","TUNA_YFT","TUNA_SWF","TUNA_OTHER","SWF_LOG","SWF_LTH","TUNA_LOG","TUNA_LTH"
"413",413,142,9,5,"EPO",0,-9999,-9999,-9999,-9999,444.807579672033,180.758388375547,54.3600778068079,470.944179758756,0,0,0,0
"414",414,143,9,5,"EPO",0,-9999,-9999,-9999,-9999,637.205417959483,64.2652126295507,60.6292454588538,350.876430872043,0,0,0,0
"415",415,144,9,5,"EPO",0,287.412656793362,65.3581618143996,357.534066872233,3.59963192686396,-9999,-9999,-9999,-9999,0,0,0,0
"416",416,145,9,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"417",417,146,9,5,"EPO",0,-9999,-9999,-9999,-9999,799.35357524238,204.679651229108,55.2357718411653,477.478353266399,0,0,0,0
"418",418,147,9,5,"EPO",0,-9999,-9999,-9999,-9999,196.651344094569,178.691977804311,50.6655555787298,341.247309283747,0,0,0,0
"419",419,148,9,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"420",420,149,9,5,"EPO",0,-9999,-9999,-9999,-9999,304.485168755342,-29.1932618726012,44.9110883312681,228.907013158681,0,0,0,0
"421",421,150,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"422",422,151,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"423",423,152,9,5,"WCPO",0,85.0782715477442,86.9736692047984,-105.140836464633,257.146284672542,418.04723758872,191.089882768329,46.9467999056032,222.838470476639,0,0,0,0
"424",424,153,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"425",425,154,9,5,"WCPO",0,-9999,-9999,-9999,-9999,487.282053871085,106.904784520121,33.8611197057484,330.983223139078,0,0,0,0
"426",426,155,9,5,"WCPO",0,-9999,-9999,-9999,-9999,251.074516526771,42.529483528627,55.5572196301199,369.260582143308,0,0,0,0
"427",427,156,9,5,"WCPO",0,-9999,-9999,-9999,-9999,462.379065692135,249.763041972663,48.4609892140049,384.002926324043,0,0,0,0
"428",428,157,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"429",429,158,9,5,"WCPO",0,-9999,-9999,-9999,-9999,349.557936246576,196.782967331485,65.8127079110529,349.658201261832,0,0,0,0
"430",430,159,9,5,"WCPO",0,-9999,-9999,-9999,-9999,536.68489623333,88.3269419502846,67.6429828457182,371.121606227488,0,0,0,0
"431",431,160,9,5,"WCPO",0,166.243318323173,134.563501073998,286.74595561232,325.955020043346,-9999,-9999,-9999,-9999,0,0,0,0
"432",432,161,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"433",433,162,9,5,"WCPO",0,-9999,-9999,-9999,-9999,324.049590375348,274.251833978506,4.49574888425597,292.936071425726,0,0,0,0
"434",434,163,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"435",435,164,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"436",436,165,9,5,"WCPO",0,-9999,-9999,-9999,-9999,760.74831063287,113.105656002982,48.3400283161766,490.710961438129,0,0,0,0
"437",437,166,9,5,"WCPO",0,-9999,-9999,-9999,-9999,614.507095564958,140.045843444328,53.7384338178241,164.827986215882,0,0,0,0
"438",438,167,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"439",439,168,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"440",440,169,9,5,"WCPO",0,-9999,-9999,-9999,-9999,586.693224995918,188.103588571217,88.6729953557839,280.333452750013,0,0,0,0
"441",441,170,9,5,"WCPO",0,-9999,-9999,-9999,-9999,377.369149512708,130.412461319639,52.2618663355859,575.368605162622,0,0,0,0
"442",442,171,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"443",443,172,9,5,"WCPO",0,144.956908486667,18.1757690188076,-1651.50452895345,66.9829278049447,-9999,-9999,-9999,-9999,0,0,0,0
"444",444,173,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"445",445,174,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"446",446,175,9,5,"WCPO",0,83.9742218273948,10.7420862243116,-287.945943173973,114.352604758582,720.645161091607,78.5464093982234,25.9202882427261,103.00172896658,0,0,0,0
"447",447,176,9,5,"WCPO",0,-9999,-9999,-9999,-9999,606.821076528852,30.130551079743,47.0970598166444,265.565619347409,0,0,0,0
"448",448,177,9,5,"WCPO",0,-9999,-9999,-9999,-9999,651.740220310639,96.4165879136441,61.0433585741515,176.073382115699,0,0,0,0
"449",449,178,9,5,"WCPO",0,-9999,-9999,-9999,-9999,340.004692011305,136.903871579344,38.2531887380709,320.047449941348,0,0,0,0
"450",450,179,9,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"451",451,135,10,5,"EPO",0,303.329315052743,31.8398172299214,2006.9885975108,49.5034691611771,-9999,-9999,-9999,-9999,0,0,0,0
"452",452,136,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"453",453,137,10,5,"EPO",0,-8.51854112186243,103.04070379792,-664.647402805848,289.382268734805,436.492256559588,152.594996086613,27.7244913591393,379.218521789031,0,0,0,0
"454",454,138,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"455",455,139,10,5,"EPO",0,-9999,-9999,-9999,-9999,357.439604089004,190.139057086416,33.2363463821545,367.542769693536,0,0,0,0
"456",456,140,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"457",457,141,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"458",458,142,10,5,"EPO",0,-72.4453103779195,91.1671901527326,121.997574350753,156.964554612639,-9999,-9999,-9999,-9999,0,0,0,0
"459",459,143,10,5,"EPO",0,-9999,-9999,-9999,-9999,442.693657894736,196.561074293924,46.0446022527772,550.927493488927,0,0,0,0
"460",460,144,10,5,"EPO",0,-9999,-9999,-9999,-9999,623.745521733982,57.4853491901124,84.9973035860607,253.660014010544,0,0,0,0
"461",461,145,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"462",462,146,10,5,"EPO",0,-9999,-9999,-9999,-9999,491.389682746016,48.1990002056324,84.4617755870153,208.402424526986,0,0,0,0
"463",463,147,10,5,"EPO",0,-9999,-9999,-9999,-9999,423.553602432601,216.969961832888,38.5164352113043,553.274936214757,0,0,0,0
"464",464,148,10,5,"EPO",0,203.554428982348,69.4326802211938,641.862766899834,12.5676426521357,-9999,-9999,-9999,-9999,0,0,0,0
"465",465,149,10,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"466",466,150,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"467",467,151,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"468",468,152,10,5,"WCPO",0,-9999,-9999,-9999,-9999,372.426520319371,213.057712184176,60.6047728789948,354.808770886856,0,0,0,0
"469",469,153,10,5,"WCPO",0,-9999,-9999,-9999,-9999,493.656439620161,127.427680933671,-2.63399657086308,347.993505807661,0,0,0,0
"470",470,154,10,5,"WCPO",0,146.004420684225,123.502076527937,230.650215668277,166.464571730628,316.160785084892,87.2548586407124,69.6929378002963,400.282245296736,0,0,0,0
"471",471,155,10,5,"WCPO",0,279.768419707964,68.456769154581,273.87210336384,-76.6316114112308,-9999,-9999,-9999,-9999,0,0,0,0
"472",472,156,10,5,"WCPO",0,-9999,-9999,-9999,-9999,315.192463133773,209.944307213064,69.3000114386956,449.999851348696,0,0,0,0
"473",473,157,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"474",474,158,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"475",475,159,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"476",476,160,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"477",477,161,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"478",478,162,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"479",479,163,10,5,"WCPO",0,-9999,-9999,-9999,-9999,387.569712157578,1.12965349834695,56.4891102851439,402.208785158903,0,0,0,0
"480",480,164,10,5,"WCPO",0,-9999,-9999,-9999,-9999,594.130941571923,154.320824400919,38.0512354890565,335.159111596588,0,0,0,0
"481",481,165,10,5,"WCPO",0,-9999,-9999,-9999,-9999,521.990976769591,200.579827089613,45.3901008464203,388.52267830489,0,0,0,0
"482",482,166,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"483",483,167,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"484",484,168,10,5,"WCPO",0,203.02610875964,51.3340037045647,1252.16395387422,2.42543652017754,468.612921318159,119.196389246007,63.699400840763,420.963712831634,0,0,0,0
"485",485,169,10,5,"WCPO",0,211.698155738654,47.9725599374437,62.2513287664431,127.549775343744,-9999,-9999,-9999,-9999,0,0,0,0
"486",486,170,10,5,"WCPO",0,279.945180622525,56.792428932673,853.830572446015,134.785880853828,405.05416089492,165.846214838241,54.2624854867709,238.081982307532,0,0,0,0
"487",487,171,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"488",488,172,10,5,"WCPO",0,-9999,-9999,-9999,-9999,462.228292115843,160.827888529473,29.0284314328113,283.341779875067,0,0,0,0
"489",489,173,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"490",490,174,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"491",491,175,10,5,"WCPO",0,-9999,-9999,-9999,-9999,777.072829907331,0.801864769308139,64.1126390120237,278.925191064572,0,0,0,0
"492",492,176,10,5,"WCPO",0,-9999,-9999,-9999,-9999,473.32899842544,121.001655640071,40.6478923915763,372.56321433955,0,0,0,0
"493",493,177,10,5,"WCPO",0,199.284020783402,94.2514291684599,437.638253523329,461.495140541567,-9999,-9999,-9999,-9999,0,0,0,0
"494",494,178,10,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"495",495,179,10,5,"WCPO",0,149.041816282225,65.2379854026324,-233.231296080434,231.049558459177,-9999,-9999,-9999,-9999,0,0,0,0
"496",496,135,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"497",497,136,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"498",498,137,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"499",499,138,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"500",500,139,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"501",501,140,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"502",502,141,11,5,"EPO",0,-9999,-9999,-9999,-9999,549.612868174975,191.517998745423,37.8206110152458,160.081031064515,0,0,0,0
"503",503,142,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"504",504,143,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"505",505,144,11,5,"EPO",0,35.9113243537539,3.61021850616839,1409.54761640627,126.218966911502,-9999,-9999,-9999,-9999,0,0,0,0
"506",506,145,11,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"507",507,146,11,5,"EPO",0,-9999,-9999,-9999,-9999,474.86530293872,104.380420756156,73.0187829429393,377.132980269083,0,0,0,0
"508",508,147,11,5,"EPO",0,-9999,-9999,-9999,-9999,500.639983373217,156.732625969621,41.5560324090002,393.154510148934,0,0,0,0
"509",509,148,11,5,"EPO",0,252.529213029104,35.586941379559,-29.0863135034474,210.040054111796,-9999,-9999,-9999,-9999,0,0,0,0
"510",510,149,11,5,"EPO",0,-9999,-9999,-9999,-9999,475.877220552405,123.284721596185,22.555522731803,374.676909220133,0,0,0,0
"511",511,150,11,5,"WCPO",0,-9999,-9999,-9999,-9999,450.161679078468,50.5218597956983,75.6946843275036,379.151389298143,0,0,0,0
"512",512,151,11,5,"WCPO",0,385.075480241629,46.6368026673044,-840.501116965001,80.394315304014,-9999,-9999,-9999,-9999,0,0,0,0
"513",513,152,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"514",514,153,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"515",515,154,11,5,"WCPO",0,-9999,-9999,-9999,-9999,466.804255866511,101.164093848258,22.3078214575461,226.723866628163,0,0,0,0
"516",516,155,11,5,"WCPO",0,-9999,-9999,-9999,-9999,481.990511071736,283.792081832665,18.7376095126536,195.414448459174,0,0,0,0
"517",517,156,11,5,"WCPO",0,-9999,-9999,-9999,-9999,596.51166782312,137.264881293008,52.3970836314625,391.763403583348,0,0,0,0
"518",518,157,11,5,"WCPO",0,-9999,-9999,-9999,-9999,389.01035466387,62.7255435174434,37.4343690653941,253.447182284663,0,0,0,0
"519",519,158,11,5,"WCPO",0,227.869265767068,5.22143330496174,112.407551347818,91.4816523808659,-9999,-9999,-9999,-9999,0,0,0,0
"520",520,159,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"521",521,160,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"522",522,161,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"523",523,162,11,5,"WCPO",0,-9999,-9999,-9999,-9999,139.782409786002,132.144190469848,42.9753158315997,142.18716098191,0,0,0,0
"524",524,163,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"525",525,164,11,5,"WCPO",0,-9999,-9999,-9999,-9999,642.952174352092,115.742009686978,33.943354792532,438.597042976148,0,0,0,0
"526",526,165,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"527",527,166,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"528",528,167,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"529",529,168,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"530",530,169,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"531",531,170,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"532",532,171,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"533",533,172,11,5,"WCPO",0,-9999,-9999,-9999,-9999,398.682219881012,150.700435790983,39.1195341137894,335.733333749454,0,0,0,0
"534",534,173,11,5,"WCPO",0,-9999,-9999,-9999,-9999,580.036820548904,-21.9155544102713,20.8557206179389,346.382539685358,0,0,0,0
"535",535,174,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"536",536,175,11,5,"WCPO",0,-9999,-9999,-9999,-9999,557.962862165347,233.480920461694,69.5319730256263,186.578219214934,0,0,0,0
"537",537,176,11,5,"WCPO",0,-9999,-9999,-9999,-9999,734.028703427192,242.032890881752,28.5878733296694,315.339171392132,0,0,0,0
"538",538,177,11,5,"WCPO",0,55.9019753248559,107.956481656536,-1115.61124229674,48.8348684609281,297.494253339811,228.162803198769,42.2120670899736,234.781237437091,0,0,0,0
"539",539,178,11,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"540",540,179,11,5,"WCPO",0,247.985046027436,68.2960397977108,245.323690038631,348.827602269788,596.124334571217,74.2441321129359,26.1690081322027,216.35113031677,0,0,0,0
"541",541,135,12,5,"EPO",0,-9999,-9999,-9999,-9999,564.140241757467,104.581922511317,63.6138735830139,289.517470432322,0,0,0,0
"542",542,136,12,5,"EPO",0,-9999,-9999,-9999,-9999,618.545867480062,161.307825020617,67.9571385556435,280.267515793351,0,0,0,0
"543",543,137,12,5,"EPO",0,431.859382265213,5.73873633661486,1461.02440682684,97.1833069925762,-9999,-9999,-9999,-9999,0,0,0,0
"544",544,138,12,5,"EPO",0,-9999,-9999,-9999,-9999,812.885054869238,183.71185268919,48.1684026549835,289.850413792745,0,0,0,0
"545",545,139,12,5,"EPO",0,72.9063304996515,37.600894564336,199.157931911928,-7.93595236623671,-9999,-9999,-9999,-9999,0,0,0,0
"546",546,140,12,5,"EPO",0,-9999,-9999,-9999,-9999,460.420895149343,109.778243912714,51.4684907766189,392.234495643861,0,0,0,0
"547",547,141,12,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"548",548,142,12,5,"EPO",0,253.369338540068,151.976496726386,1136.01719364908,-302.976717331402,-9999,-9999,-9999,-9999,0,0,0,0
"549",549,143,12,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"550",550,144,12,5,"EPO",0,12.5328372558901,101.729923521982,1206.44381016522,160.276016404852,387.992235907427,114.931472334969,62.9220082715442,303.438915067537,0,0,0,0
"551",551,145,12,5,"EPO",0,285.819670970912,66.6104126293381,-260.738914869928,78.544839819067,475.267024294174,76.376236613025,52.7811450896263,308.846051542667,0,0,0,0
"552",552,146,12,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"553",553,147,12,5,"EPO",0,-9999,-9999,-9999,-9999,737.056752042892,41.5880911628596,47.7108890954229,420.692329725689,0,0,0,0
"554",554,148,12,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"555",555,149,12,5,"EPO",0,-9999,-9999,-9999,-9999,374.076677360027,188.04943481922,46.4358471299269,329.739867270932,0,0,0,0
"556",556,150,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"557",557,151,12,5,"WCPO",0,-9999,-9999,-9999,-9999,693.888167215507,124.134812348605,22.9387608680271,264.800169071896,0,0,0,0
"558",558,152,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"559",559,153,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"560",560,154,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"561",561,155,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"562",562,156,12,5,"WCPO",0,-9999,-9999,-9999,-9999,687.721784803154,13.7237520963815,48.3014465465591,500.038698058477,0,0,0,0
"563",563,157,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"564",564,158,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"565",565,159,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"566",566,160,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"567",567,161,12,5,"WCPO",0,-25.9259399180091,92.3641695673853,296.708290637338,39.4549376863951,-9999,-9999,-9999,-9999,0,0,0,0
"568",568,162,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"569",569,163,12,5,"WCPO",0,13.5386156191702,133.05196025908,-755.128110759516,184.92835334695,462.033119914916,228.228390731208,16.3044548291684,343.890426197244,0,0,0,0
"570",570,164,12,5,"WCPO",0,-9999,-9999,-9999,-9999,630.262300967084,177.763784157873,29.6840547964635,287.326445365522,0,0,0,0
"571",571,165,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"572",572,166,12,5,"WCPO",0,-9999,-9999,-9999,-9999,432.826173436518,110.925146625814,19.3722042467386,387.003133322524,0,0,0,0
"573",573,167,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"574",574,168,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"575",575,169,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"576",576,170,12,5,"WCPO",0,-9999,-9999,-9999,-9999,517.621537198207,224.086520217784,37.5770728674022,272.982728876426,0,0,0,0
"577",577,171,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"578",578,172,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"579",579,173,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"580",580,174,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"581",581,175,12,5,"WCPO",0,-9999,-9999,-9999,-9999,600.816911751111,-9.81285126450794,59.7014852094138,301.633384845825,0,0,0,0
"582",582,176,12,5,"WCPO",0,-9999,-9999,-9999,-9999,323.982508927164,22.5198566189206,25.3747691143367,451.099597667109,0,0,0,0
"583",583,177,12,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"584",584,178,12,5,"WCPO",0,-9999,-9999,-9999,-9999,334.436996006134,56.1855719440956,32.6295700423633,416.005546432078,0,0,0,0
"585",585,179,12,5,"WCPO",0,-9999,-9999,-9999,-9999,778.997477214557,102.278979204632,71.785434945457,285.412794542378,0,0,0,0
"586",586,135,13,5,"EPO",0,158.525958143843,48.2032738435852,99.5272419892519,-94.6946003368948,-9999,-9999,-9999,-9999,0,0,0,0
"587",587,136,13,5,"EPO",0,-9999,-9999,-9999,-9999,502.855116183673,280.557928938488,68.7171479252622,304.783302028484,0,0,0,0
"588",588,137,13,5,"EPO",0,-9999,-9999,-9999,-9999,564.331004857007,75.809693232119,66.8245544750953,357.739706830899,0,0,0,0
"589",589,138,13,5,"EPO",0,341.374767264049,26.3350958363809,1116.69200048154,-193.34840311736,153.91960864619,119.545374178834,57.2039873613758,408.240916393313,0,0,0,0
"590",590,139,13,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"591",591,140,13,5,"EPO",0,-9999,-9999,-9999,-9999,615.584809674848,253.718493043446,44.3823440530401,360.636073752414,0,0,0,0
"592",592,141,13,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"593",593,142,13,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"594",594,143,13,5,"EPO",0,-9999,-9999,-9999,-9999,147.535041354973,212.514845572997,62.6125099202021,294.058213088281,0,0,0,0
"595",595,144,13,5,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"596",596,145,13,5,"EPO",0,-9999,-9999,-9999,-9999,451.38121309011,231.928693290914,52.4945453855703,442.905712365263,0,0,0,0
"597",597,146,13,5,"EPO",0,-9999,-9999,-9999,-9999,533.1355598777,108.575838826783,30.26673869859,256.309170087643,0,0,0,0
"598",598,147,13,5,"EPO",0,-9999,-9999,-9999,-9999,376.207969370418,87.7169586443378,68.2324979198251,107.389448658026,0,0,0,0
"599",599,148,13,5,"EPO",0,428.062297090947,105.503814154252,-373.886575130493,-8.86601084999189,-9999,-9999,-9999,-9999,0,0,0,0
"600",600,149,13,5,"EPO",0,-9999,-9999,-9999,-9999,463.000766768932,88.5702926773948,63.9454029943141,180.147687426421,0,0,0,0
"601",601,150,13,5,"WCPO",0,-9999,-9999,-9999,-9999,561.128247211277,65.1410160199092,-3.40906600876941,253.126412237117,0,0,0,0
"602",602,151,13,5,"WCPO",0,75.5868847206453,-6.57538231232746,-1501.43525349351,-102.388410950051,-9999,-9999,-9999,-9999,0,0,0,0
"603",603,152,13,5,"WCPO",0,-9999,-9999,-9999,-9999,518.161969200111,210.301224014485,47.9439472988757,330.923554386791,0,0,0,0
"604",604,153,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"605",605,154,13,5,"WCPO",0,434.12766236843,27.6144067771179,-164.398580833216,88.9094294495259,-9999,-9999,-9999,-9999,0,0,0,0
"606",606,155,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"607",607,156,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"608",608,157,13,5,"WCPO",0,207.344825741077,95.030332518942,253.74340425242,404.976059484726,-9999,-9999,-9999,-9999,0,0,0,0
"609",609,158,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"610",610,159,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"611",611,160,13,5,"WCPO",0,-9999,-9999,-9999,-9999,428.697153211482,151.421091867694,69.3584785506192,74.7505437168935,0,0,0,0
"612",612,161,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"613",613,162,13,5,"WCPO",0,-9999,-9999,-9999,-9999,699.494496520399,130.560887176796,70.9714704951484,401.83533227566,0,0,0,0
"614",614,163,13,5,"WCPO",0,207.841138387604,60.3622881170025,308.128775241531,191.67793237369,-9999,-9999,-9999,-9999,0,0,0,0
"615",615,164,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"616",616,165,13,5,"WCPO",0,-9999,-9999,-9999,-9999,537.614737843341,280.006824771491,33.6919914001576,424.459993184221,0,0,0,0
"617",617,166,13,5,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"618",618,167,13,5,"WCPO",0,-9999,-9999,-9999,-9999,278.934541041429,139.992294155912,41.0895441245901,492.624115995554,0,0,0,0
"619",619,168,13,5,"WCPO",0,247.006278398489,110.817825163839,927.599077624709,-14.3158812538374,-9999,-9999,-9999,-9999,0,0,0,0
