id,Longitude,Latitude,Area,OceanRegionCode,IsHome,SWF_BYT,SWF_YFT,SWF_SWF,SWF_OTHER,TUNA_BYT,TUNA_YFT,TUNA_SWF,TUNA_OTHER,SWF_LOG,SWF_LTH,TUNA_LOG,TUNA_LTH,GridAggregationID
1023,167,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,116
1024,168,22,4,WCPO,0,-9999,-9999,-9999,-9999,272.2135761,108.4712242,32.9268316,314.8324805,0,0,0,0,117
1025,169,22,4,WCPO,0,-9.560630734,50.69972086,-10.49540356,-251.9105581,521.0355819,226.6693618,5.382726124,370.403999,0,0,0,0,117
1026,170,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,117
1027,171,22,4,WCPO,0,-9999,-9999,-9999,-9999,434.9169169,242.9914357,36.14259966,527.2650044,0,0,0,0,118
1028,172,22,4,WCPO,0,-9999,-9999,-9999,-9999,250.5910218,175.8556778,58.16534648,326.1254608,0,0,0,0,118
1029,173,22,4,WCPO,0,-9999,-9999,-9999,-9999,784.0766053,101.0034457,36.83044992,351.4524272,0,0,0,0,118
1030,174,22,4,WCPO,0,-9999,-9999,-9999,-9999,334.9928099,84.60499142,41.37071477,242.6986182,0,0,0,0,119
1031,175,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,119
1032,176,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,119
1033,177,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,120
1034,178,22,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,120
1035,179,22,4,WCPO,0,85.77578764,40.44645986,455.6270705,-16.92674352,562.5252926,267.5763465,55.64554961,385.3830253,0,0,0,0,120
1036,135,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,106
1037,136,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,106
1038,137,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,106
1039,138,23,2,EPO,0,-9999,-9999,-9999,-9999,532.5317975,134.7861541,28.65417826,477.604558,0,0,0,0,107
1040,139,23,2,EPO,0,-9999,-9999,-9999,-9999,349.3960815,150.870252,46.86156273,362.5622111,0,0,0,0,107
1041,140,23,2,EPO,0,-9999,-9999,-9999,-9999,349.8549644,12.49797535,39.23579881,339.2291326,0,0,0,0,107
1042,141,23,2,EPO,0,-9999,-9999,-9999,-9999,617.0965178,56.86850155,11.75247064,249.34725,0,0,0,0,108
1043,142,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,108
1044,143,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,108
1045,144,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,109
1046,145,23,2,EPO,0,98.04388484,33.66506806,590.2425178,-132.977578,-9999,-9999,-9999,-9999,0,0,0,0,109
1047,146,23,2,EPO,0,-9999,-9999,-9999,-9999,600.6004817,196.741888,51.18976509,223.5750089,0,0,0,0,109
1048,147,23,2,EPO,0,253.8268991,129.5370363,663.5687921,105.285475,-9999,-9999,-9999,-9999,0,0,0,0,110
1049,148,23,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,110
1050,149,23,2,EPO,0,142.790101,41.35029317,-291.8630602,128.1430334,-9999,-9999,-9999,-9999,0,0,0,0,110
1051,150,23,2,WCPO,0,-9999,-9999,-9999,-9999,334.7707517,196.8676035,38.21501767,379.3838053,0,0,0,0,111
1052,151,23,2,WCPO,0,73.54127732,101.4501238,-499.8536907,-105.4973597,666.4185495,149.2273554,21.13514001,227.0302462,0,0,0,0,111
1053,152,23,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,111
1054,153,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,112
1055,154,23,1,WCPO,0,24.38502709,31.35804303,285.5591657,188.1478235,-9999,-9999,-9999,-9999,0.008702,0,0,0,112
1056,155,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,112
1057,156,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,113
1058,157,23,1,WCPO,0,-9999,-9999,-9999,-9999,312.8033072,175.2771328,75.42307886,377.7947903,0.008702,0,0,0,113
1059,158,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,113
1060,159,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,114
1061,160,23,1,WCPO,0,-9999,-9999,-9999,-9999,619.7678422,118.4241544,54.07442896,350.6966087,0.011229,0,0,0,114
1062,161,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,114
1063,162,23,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,115
1064,163,23,4,WCPO,0,-9999,-9999,-9999,-9999,481.0569988,181.8216563,57.96583617,221.7314916,0,0,0,0,115
1065,164,23,4,WCPO,0,-9999,-9999,-9999,-9999,762.6539575,157.2007671,23.28479335,349.5763723,0,0,0,0,115
1066,165,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,116
1067,166,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,116
1068,167,23,4,WCPO,0,-9999,-9999,-9999,-9999,426.9513432,86.54504111,30.74839187,407.9677793,0,0,0,0,116
1069,168,23,4,WCPO,0,-9999,-9999,-9999,-9999,469.3778391,97.48982849,41.0639666,254.1479629,0,0,0,0,117
1070,169,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,117
1071,170,23,4,WCPO,0,-9999,-9999,-9999,-9999,244.8632008,76.13412201,36.26689474,325.5453629,0,0,0,0,117
1072,171,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,118
1073,172,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,118
1074,173,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,118
1075,174,23,4,WCPO,0,191.866198,110.2173687,858.7974967,74.1858368,-9999,-9999,-9999,-9999,0,0,0,0,119
1076,175,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,119
1077,176,23,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,119
1078,177,23,4,WCPO,0,-9999,-9999,-9999,-9999,514.6127827,124.5056145,41.72820047,241.7610455,0,0,0,0,120
1079,178,23,4,WCPO,0,-9999,-9999,-9999,-9999,336.7620151,127.8941177,29.81680198,131.6122098,0,0,0,0,120
1080,179,23,4,WCPO,0,-9999,-9999,-9999,-9999,151.9087977,8.483003703,24.43428149,307.6697087,0,0,0,0,120
1081,135,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1082,136,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1083,137,24,2,EPO,0,-9999,-9999,-9999,-9999,179.1267981,72.2491264,43.85513277,235.2555584,0,0,0,0,121
1084,138,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1085,139,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1086,140,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1087,141,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,123
1088,142,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,123
1089,143,24,2,EPO,0,-9999,-9999,-9999,-9999,492.0508181,157.7577444,61.68724016,392.8861014,0,0,0,0,123
1090,144,24,2,EPO,0,-9999,-9999,-9999,-9999,684.2510576,66.70741244,46.9888116,270.4258445,0,0,0,0,124
1091,145,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,124
1092,146,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,124
1093,147,24,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,125
1094,148,24,2,EPO,0,-9999,-9999,-9999,-9999,220.4929554,40.1645035,48.29400987,280.9731948,0,0,0,0,125
1095,149,24,2,EPO,0,-9999,-9999,-9999,-9999,303.854523,242.6131566,13.41117646,314.7272789,0,0,0,0,125
1096,150,24,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1097,151,24,2,WCPO,0,-9999,-9999,-9999,-9999,378.8057512,149.2022416,56.46970463,271.1195461,0,0,0,0,126
1098,152,24,2,WCPO,0,134.358955,-83.51613069,54.49400258,-0.856297592,-9999,-9999,-9999,-9999,0,0,0,0,126
1099,153,24,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,127
1100,154,24,1,WCPO,0,-9999,-9999,-9999,-9999,409.3598169,238.5362015,37.16277125,246.3272813,0.008702,0,0,0,127
1101,155,24,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,127
1102,156,24,1,WCPO,0,-9999,-9999,-9999,-9999,341.3436764,208.2679939,12.62189908,392.2797555,0.008702,0,0,0,128
1103,157,24,1,WCPO,0,-9999,-9999,-9999,-9999,708.7602023,122.2931122,51.84291795,230.273099,0.008702,0,0,0,128
1104,158,24,1,WCPO,0,-9999,-9999,-9999,-9999,740.4230755,44.97521953,68.09134908,413.6697416,0.011229,0,0,0,128
1105,159,24,1,WCPO,0,204.4711101,51.21261033,1311.445657,-49.49444393,665.1178679,-10.1089623,60.33402544,399.9285738,0.011229,0,0,0,129
1106,160,24,1,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,129
1107,161,24,1,WCPO,0,-11.92071153,83.2939503,-806.8386553,263.2447702,-9999,-9999,-9999,-9999,0.011229,0,0,0,129
1108,162,24,1,WCPO,0,-9999,-9999,-9999,-9999,497.1843136,99.72344592,-3.89167503,369.473779,0,0,0,0,130
1109,163,24,4,WCPO,0,-9999,-9999,-9999,-9999,414.7656421,161.459771,44.87696031,406.8405996,0,0,0,0,130
1110,164,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,130
1111,165,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,131
1112,166,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,131
1113,167,24,4,WCPO,0,-9999,-9999,-9999,-9999,478.171508,81.16104658,49.05813502,488.1299083,0,0,0,0,131
1114,168,24,4,WCPO,0,-9999,-9999,-9999,-9999,514.8567074,91.75690447,23.60550305,314.3061421,0,0,0,0,132
1115,169,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,132
1116,170,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,132
1117,171,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,133
1118,172,24,4,WCPO,0,11.48545433,142.6657032,675.9509923,45.36894777,393.5391205,161.5281673,81.22757479,290.280097,0,0,0,0,133
1119,173,24,4,WCPO,0,-9999,-9999,-9999,-9999,384.8238484,164.0764919,27.66561099,257.9827521,0,0,0,0,133
1120,174,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,134
1121,175,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,134
1122,176,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,134
1123,177,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1124,178,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1125,179,24,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1126,135,25,2,EPO,0,-9999,-9999,-9999,-9999,371.63126,285.763394,46.06237403,410.1930868,0,0,0,0,121
1127,136,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1128,137,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1129,138,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1130,139,25,2,EPO,0,-9999,-9999,-9999,-9999,256.8049854,224.5579678,54.7996943,326.6623827,0,0,0,0,122
1131,140,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1132,141,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,123
1133,142,25,2,EPO,0,80.42205941,85.66442782,-1252.197421,425.1906093,-9999,-9999,-9999,-9999,0,0,0,0,123
1134,143,25,2,EPO,0,171.9723645,30.72951347,-156.4776341,-10.05657207,-9999,-9999,-9999,-9999,0,0,0,0,123
1135,144,25,2,EPO,0,166.4829102,87.25882115,231.0429735,122.08049,525.6112421,77.19570061,43.85916762,284.4203004,0,0,0,0,124
1136,145,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,124
1137,146,25,2,EPO,0,-9999,-9999,-9999,-9999,856.576447,36.16897179,48.2742819,350.5906661,0,0,0,0,124
1138,147,25,2,EPO,0,362.7698899,83.94747582,-982.9811427,-21.78878711,-9999,-9999,-9999,-9999,0,0,0,0,125
1139,148,25,2,EPO,0,-9999,-9999,-9999,-9999,306.2150666,78.21264326,64.06182425,295.4851219,0,0,0,0,125
1140,149,25,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,125
1141,150,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1142,151,25,2,WCPO,0,121.0118543,127.2752097,-616.0126853,57.8053129,-9999,-9999,-9999,-9999,0,0,0,0,126
1143,152,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1144,153,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,127
1145,154,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,127
1146,155,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,127
1147,156,25,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008702,0,0,0,128
1148,157,25,2,WCPO,0,-9999,-9999,-9999,-9999,606.8881877,82.13346735,31.14353733,367.5026424,0.008702,0,0,0,128
1149,158,25,4,WCPO,0,145.5275982,74.67950574,1054.643754,-123.7514579,-9999,-9999,-9999,-9999,0.011229,0,0,0,128
1150,159,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,129
1151,160,25,4,WCPO,0,-9999,-9999,-9999,-9999,401.5856157,72.9904119,20.37350845,448.8444614,0.011229,0,0,0,129
1152,161,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011229,0,0,0,129
1153,162,25,4,WCPO,0,260.6399215,12.8843771,1155.493475,182.0543933,-9999,-9999,-9999,-9999,0,0,0,0,130
1154,163,25,4,WCPO,0,31.13322464,62.60872617,-726.4858347,328.215314,-9999,-9999,-9999,-9999,0,0,0,0,130
1155,164,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,130
1156,165,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,131
1157,166,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,131
1158,167,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,131
1159,168,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,132
1160,169,25,4,WCPO,0,-9999,-9999,-9999,-9999,340.8313264,88.44546273,34.74458509,424.9376128,0,0,0,0,132
1161,170,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,132
1162,171,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,133
1163,172,25,4,WCPO,0,-9999,-9999,-9999,-9999,333.0910846,335.8448118,74.16188504,308.840056,0,0,0,0,133
1164,173,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,133
1165,174,25,4,WCPO,0,124.6809326,63.10179514,409.9488811,16.52086999,706.5079016,241.2027155,58.95182668,447.9382116,0,0,0,0,134
1166,175,25,4,WCPO,0,323.1758916,229.8864157,583.9515874,379.4250829,555.5060138,51.10405343,52.92702892,470.1752751,0,0,0,0,134
1167,176,25,4,WCPO,0,-9999,-9999,-9999,-9999,672.820282,143.9659699,41.87004008,375.311227,0,0,0,0,134
1168,177,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1169,178,25,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1170,179,25,4,WCPO,0,-182.9103289,26.07796801,306.791283,-130.2214849,-9999,-9999,-9999,-9999,0,0,0,0,135
1171,135,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1172,136,26,2,EPO,0,-9999,-9999,-9999,-9999,394.0863327,81.30535558,12.90810505,315.0180692,0,0,0,0,121
1173,137,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,121
1174,138,26,2,EPO,0,-9999,-9999,-9999,-9999,517.9215623,109.0592994,48.8262476,365.2005029,0,0,0,0,122
1175,139,26,2,EPO,0,-9999,-9999,-9999,-9999,483.6417883,69.33732636,62.10445896,220.6720257,0,0,0,0,122
1176,140,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,122
1177,141,26,2,EPO,0,188.4893368,38.77659621,-326.7786727,157.0422281,-9999,-9999,-9999,-9999,0,0,0,0,123
1178,142,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,123
1179,143,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,123
1180,144,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,124
1181,145,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,124
1182,146,26,2,EPO,0,256.0902904,48.1396708,-300.4042224,26.85597658,495.5148925,108.1322211,22.10587835,381.3333857,0,0,0,0,124
1183,147,26,2,EPO,0,-9999,-9999,-9999,-9999,453.6318935,255.7904964,82.58598147,241.0453352,0,0,0,0,125
1184,148,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,125
1185,149,26,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,125
1186,150,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1187,151,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1188,152,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,126
1189,153,26,2,WCPO,0,238.8251299,26.85837378,-564.8834065,-147.2079676,-9999,-9999,-9999,-9999,0,0,0,0,127
1190,154,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,127
1191,155,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,127
1192,156,26,2,WCPO,0,126.0307524,1.137329556,1369.365989,-240.9043771,-9999,-9999,-9999,-9999,0,0,0,0,128
1193,157,26,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,128
1194,158,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00386,0.00386,0,0,128
1195,159,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00386,0.00386,0,0,129
1196,160,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00386,0.00386,0,0,129
1197,161,26,4,WCPO,0,-9999,-9999,-9999,-9999,592.9886423,192.0107994,58.01001804,244.6642064,0.00386,0.00386,0,0,129
1198,162,26,4,WCPO,0,-135.2935542,55.33995357,-1625.180648,-407.3249699,493.9808805,128.0210454,60.07809266,304.3185164,0.008635,0,0,0,130
1199,163,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008635,0,0,0,130
1200,164,26,4,WCPO,0,-9999,-9999,-9999,-9999,391.9691405,269.0053604,17.02628575,334.9798964,0.008635,0,0,0,130
1201,165,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008635,0,0,0,131
1202,166,26,4,WCPO,0,-9999,-9999,-9999,-9999,614.7687574,14.04995325,34.30288296,242.0870574,0.002894,0.00289,0,0,131
1203,167,26,4,WCPO,0,-9999,-9999,-9999,-9999,690.3820152,-25.69710166,24.33989159,369.4247013,0.002894,0.00289,0,0,131
1204,168,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002894,0.00289,0,0,132
1205,169,26,4,WCPO,0,-9999,-9999,-9999,-9999,537.7596579,114.3790261,58.68366389,216.212065,0.002894,0.00289,0,0,132
1206,170,26,4,WCPO,0,-9999,-9999,-9999,-9999,533.0693609,180.8785503,42.68038849,248.5455737,0.006513,0.00651,0,0,132
1207,171,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,133
1208,172,26,4,WCPO,0,-9999,-9999,-9999,-9999,318.3922507,117.7704145,45.13673272,246.1973175,0,0,0,0,133
1209,173,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,133
1210,174,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,134
1211,175,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,134
1212,176,26,4,WCPO,0,147.1086503,99.26814733,757.6769062,206.7892492,-9999,-9999,-9999,-9999,0,0,0,0,134
1213,177,26,4,WCPO,0,-9999,-9999,-9999,-9999,440.1660836,163.6763499,57.39397466,393.1685751,0,0,0,0,135
1214,178,26,4,WCPO,0,-23.10146415,36.75590367,1007.962143,-68.31509107,559.2598526,178.0731047,71.38245097,404.8420281,0,0,0,0,135
1215,179,26,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,135
1216,135,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,136
1217,136,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,136
1218,137,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,136
1219,138,27,2,EPO,0,-9999,-9999,-9999,-9999,380.0753084,275.709037,55.06038387,220.2903802,0,0,0,0,137
1220,139,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,137
1221,140,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,137
1222,141,27,2,EPO,0,-9999,-9999,-9999,-9999,622.5371116,93.70520311,52.55915526,274.6293704,0,0,0,0,138
1223,142,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,138
1224,143,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,138
1225,144,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,139
1226,145,27,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,139
1227,146,27,2,EPO,0,132.460535,112.9851999,372.2616017,139.0562876,510.3386187,76.75319191,32.60601658,237.2948685,0,0,0,0,139
1228,147,27,2,EPO,0,-9999,-9999,-9999,-9999,599.2532857,180.2031614,66.99201797,173.4186297,0,0,0,0,140
1229,148,27,2,EPO,0,-9999,-9999,-9999,-9999,484.7844092,101.9961232,63.42204093,225.27767,0,0,0,0,140
1230,149,27,2,EPO,0,-9999,-9999,-9999,-9999,403.1930757,148.0197495,70.50011697,320.4669352,0,0,0,0,140
1231,150,27,2,WCPO,0,-9999,-9999,-9999,-9999,414.4531881,172.0446843,10.68002897,347.703098,0,0,0,0,141
1232,151,27,2,WCPO,0,-9999,-9999,-9999,-9999,348.5874604,255.9134233,14.31630905,430.1445347,0,0,0,0,141
1233,152,27,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,141
1234,153,27,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,142
1235,154,27,2,WCPO,0,85.26215117,169.7119822,-131.7495509,279.9954979,418.1848674,30.00705167,43.82837088,358.1242959,0,0,0,0,142
1236,155,27,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,142
1237,156,27,2,WCPO,0,-48.2758498,71.07266997,1487.762394,-11.72913774,-9999,-9999,-9999,-9999,0,0,0,0,143
1238,157,27,2,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,143
1239,158,27,4,WCPO,0,-9999,-9999,-9999,-9999,489.7226134,90.4631816,70.19961847,401.0059735,0.00386,0.00386,0,0,143
1240,159,27,4,WCPO,0,-9999,-9999,-9999,-9999,305.5965007,120.5940864,40.29672797,389.496696,0.00386,0.00386,0,0,144
1241,160,27,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00386,0.00386,0,0,144
1242,161,27,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00386,0.00386,0,0,144
1243,162,27,4,WCPO,0,-9999,-9999,-9999,-9999,418.3990235,73.79061673,40.65811854,246.1333048,0.008635,0,0,0,145
